,user,numPCwithUSBDay,numPCwithUSBNight,numConnectionDay,numConnectionNight,numCopy2DeviceDay,numCopy2DeviceNight,numWrite2DeviceDay,numWrite2DeviceNight,numCopyFromDeviceDay,numCopyFromDeviceNight,numWriteFromDeviceDay,numWriteFromDeviceNight,numDelFromDeviceDay,numDelFromDeviceNight,numOpenOnPCDay,numOpenOnPCNight
679,CRC0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,66
680,CRC2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19
681,CRE2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7
682,CRH3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11
683,CRL2357,391,121,2148,673,81,24,55,18,119,26,0,0,83,38,97,32
684,CRM0139,5563,1765,2345,728,1297,414,760,241,1399,445,0,0,1431,450,1254,400
685,CRP1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4
686,CRP2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,33
687,CRP3682,821,18,373,17,112,4,168,4,224,4,0,0,211,4,309,6
688,CRT2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
689,CSB1660,1693,539,91,33,401,111,209,86,470,119,0,0,418,160,397,129
690,CSB2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
691,CSB3932,134,20,103,25,25,3,23,5,39,2,0,0,34,5,44,15
692,CSC0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,20
693,CSE1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
694,CSG0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9
695,CSG1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15
696,CSL0428,1646,282,887,193,407,68,214,37,418,76,0,0,396,70,385,67
697,CSL2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,24
698,CSM1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
699,CSM1554,239,169,274,141,54,45,40,22,53,46,0,0,61,35,68,37
700,CSM2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,14
701,CSM3502,594,178,822,215,114,27,75,28,162,54,0,0,148,48,449,124
702,CSP0483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,CSP2186,1392,497,71,35,327,98,179,74,360,149,0,0,338,127,330,97
704,CSR1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
705,CSR3140,357,40,90,15,89,8,43,3,86,19,0,0,85,8,124,13
706,CSR3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
707,CSS1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
708,CST2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
709,CSV3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
710,CTB3481,258,122,2184,877,69,30,29,11,66,37,0,0,57,26,72,32
711,CTC0421,232,28,133,23,49,3,30,3,74,8,0,0,46,8,87,7
712,CTC0859,396,40,159,30,57,1,81,8,98,9,0,0,108,15,149,14
713,CTD1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5
714,CTG3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12
715,CTH0626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,182
716,CTH0737,384,133,2157,673,34,8,170,48,77,23,0,0,58,33,188,77
717,CTH0915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,188
718,CTH2220,495,240,266,117,109,56,71,28,132,58,0,0,127,67,119,54
719,CTJ0669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
720,CTJ2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
721,CTK0947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4
722,CTM1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14
723,CTP2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,23
724,CTP3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16
725,CTW2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
726,CUM2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,19
727,CUQ3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7
728,CVB2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,87
729,CWA2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730,CWA2554,548,236,106,48,131,60,67,38,147,49,0,0,142,57,131,67
731,CWB1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
732,CWC0490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,29
733,CWF1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,7
734,CWH3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,11
735,CWK2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
736,CWL0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9
737,CWP1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8
738,CWR0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
739,CWT3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9
740,CXM1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,86
741,CYO1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
742,CZT2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2
743,DAB0166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3
744,DAB2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
745,DAB3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
746,DAD1785,12,10,12,6,2,1,3,3,4,3,0,0,2,2,7,3
747,DAD2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4
748,DAE1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17
749,DAF3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
750,DAH2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27
751,DAH3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
752,DAM0096,5909,2225,2283,778,1448,548,734,271,1408,570,0,0,1568,568,1362,507
753,DAM2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9
754,DAM2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
755,DAM2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,15
756,DAM3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
757,DAR0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,109
758,DAR0709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11
759,DAR3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
760,DAS3775,763,212,864,213,189,39,92,33,198,51,0,0,194,61,173,56
761,DAT1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10
762,DBB3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,48
763,DBC1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13
764,DBC1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4
765,DBC3871,1309,485,802,359,327,103,163,58,359,124,0,0,298,136,315,118
766,DBF3582,204,104,92,39,18,14,33,13,62,30,0,0,59,29,465,291
767,DBF3635,639,404,511,281,136,99,77,50,184,113,0,0,145,88,170,91
768,DBG0477,193,61,348,54,33,9,26,7,64,14,0,0,42,21,78,17
769,DBH1596,1022,124,314,70,233,30,140,14,267,34,0,0,246,27,254,36
770,DBR1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
771,DBR1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6
772,DBS0880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
773,DBS1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,30
774,DBT0141,1594,458,564,147,382,112,195,65,423,118,0,0,402,113,368,99
775,DBV2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8
776,DBW3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5
777,DCB0401,1404,369,308,74,331,88,166,52,393,90,0,0,342,88,364,98
778,DCC1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,21
779,DCC2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,39
780,DCC3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
781,DCM3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
782,DCM3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,46
783,DCR1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6
784,DCW1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
785,DCW2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,37
786,DDC0980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
787,DDG0528,2626,271,603,88,596,61,380,36,686,77,0,0,656,66,609,58
788,DDH1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,63
789,DDL3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,32
790,DEF0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,20
791,DEL0913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,14
792,DEN0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11
793,DEP0163,1312,489,279,87,190,68,291,112,350,122,0,0,309,114,546,231
794,DER0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,44
795,DER2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,20
796,DEY2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13
797,DFC2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,92
798,DFC3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
799,DFM2933,609,71,312,50,137,17,87,7,155,15,0,0,153,18,152,29
800,DFP3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12
801,DFW1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,24
802,DGG3429,284,13,121,11,10,0,160,7,41,1,0,0,45,1,284,73
803,DGN3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18
804,DGQ3744,230,74,2475,588,57,14,36,13,54,17,0,0,53,21,57,16
805,DGS1079,1012,152,2693,376,38,3,699,107,83,17,0,0,78,10,287,41
806,DHG0533,1304,124,301,45,288,27,157,20,356,31,0,0,332,32,331,30
807,DHG0962,1131,22,668,41,267,2,141,1,286,12,0,0,285,4,317,10
808,DHG1830,511,167,2357,729,45,17,190,62,115,30,0,0,83,31,316,162
809,DHK0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,89
810,DHL2219,1537,620,754,313,341,137,222,88,408,167,0,0,387,153,341,132
811,DHM1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,16
812,DHR2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13
813,DHS2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,16
814,DIP3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4
815,DIR3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
816,DIW1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,34
817,DJA0740,1326,728,530,326,303,178,187,92,366,187,0,0,313,193,318,152
818,DJB1236,424,122,1272,350,83,21,52,16,115,36,0,0,112,27,119,37
819,DJB2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
820,DJF0760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5
821,DJF2329,456,87,281,78,102,21,66,14,121,21,0,0,125,22,142,39
822,DJF2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5
823,DJF3394,358,112,113,23,26,5,84,24,101,35,0,0,91,35,381,77
824,DJH0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6
825,DJH1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
826,DJP2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14
827,DJR2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
828,DJS1127,4281,1893,313,157,402,171,814,376,1170,526,0,0,1239,529,1678,749
829,DJS1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12
830,DKB0260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
831,DKD2409,334,99,479,161,65,31,42,12,88,23,0,0,94,21,121,47
832,DKE0797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5
833,DKF2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11
834,DKM2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
835,DKP0671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,30
836,DKR0860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4
837,DKW1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,71
838,DLG2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
839,DLM0608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
840,DLM1680,1457,717,737,331,170,61,326,190,411,187,0,0,357,172,517,263
841,DLM2440,176,2218,78,907,47,532,24,306,48,553,0,0,32,547,125,499
842,DLM2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
843,DLP1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
844,DLW2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,28
845,DMA3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7
846,DMB1429,1468,405,811,245,341,112,191,52,406,101,0,0,366,101,341,91
847,DMC1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,13
848,DMC1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6
849,DMD0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
850,DMH0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,641
851,DMH1232,117,28,108,24,5,1,52,14,19,8,0,0,21,3,490,186
852,DMJ1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18
853,DMS1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,22
854,DMS3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
855,DMW2128,1258,215,325,74,299,38,159,33,332,64,0,0,314,55,304,56
856,DNB1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,128
857,DNB2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10
858,DNB3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10
859,DND3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
860,DNH0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
861,DNM0275,6380,1918,2515,722,1554,496,784,256,1622,461,0,0,1621,477,1461,433
862,DNM2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
863,DNM3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21
864,DNS1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11
865,DNS1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,16
866,DNV1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23
867,DOB2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3
868,DOM0586,113,23,359,73,18,4,23,6,25,4,0,0,27,6,39,8
869,DOS1990,1009,403,266,109,223,84,140,51,261,113,0,0,262,107,280,102
870,DOT1898,6210,890,2108,327,1203,169,1515,224,1356,200,0,0,1330,179,1405,224
871,DPC3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44
872,DPF3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18
873,DPM2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7
874,DRB0202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34
875,DRC2296,1050,242,2428,643,213,50,140,22,308,78,0,0,266,57,234,61
876,DRD0097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,22
877,DRF1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,DRF3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
879,DRF3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
880,DRH3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,121
881,DRJ0794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,35
882,DRK3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
883,DRS0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11
884,DRW1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
885,DSA3620,598,159,291,84,133,33,81,17,165,47,0,0,141,43,149,34
886,DSB0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11
887,DSB2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9
888,DSB2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18
889,DSD1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6
890,DSF2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15
891,DSJ1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,31
892,DSM1286,2392,358,123,21,559,95,320,49,630,91,0,0,607,84,491,67
893,DSM3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
894,DSN3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,23
895,DSR3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,20
896,DTA2223,1322,167,608,122,315,34,170,23,350,45,0,0,341,38,268,43
897,DTC2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11
898,DTG1294,1148,179,2601,477,277,44,138,26,302,39,0,0,295,48,256,40
899,DTH1333,1621,237,78,19,375,69,214,26,425,53,0,0,401,52,404,60
900,DTL2891,500,77,2403,383,107,16,64,16,123,15,0,0,129,20,156,24
901,DTT1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8
902,DTU3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,25
903,DTW1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11
904,DTW3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
905,DWB0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4
906,DWB3085,1613,353,296,62,368,75,213,50,436,103,0,0,400,83,378,84
907,DWD2621,1406,229,619,73,328,61,176,20,360,64,0,0,358,52,326,64
908,DWF2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,93
909,DWK2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
910,DWY3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18
911,DYH0315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
912,DZG0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,20
913,DZW0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13
914,EAB2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8
915,EAH1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11
916,EAH2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12
917,EAH3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,51
918,EAH3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,14
919,EAL3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25
920,EAM1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,18
921,EBC3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
922,EBD2562,894,200,317,74,204,42,121,29,224,49,0,0,217,56,241,52
923,EBH1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8
924,EBS2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,50
925,ECB1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
926,ECB1683,226,127,2175,902,54,33,24,18,64,31,0,0,47,32,65,35
927,ECS3353,1741,459,853,207,412,98,230,73,468,119,0,0,414,119,435,105
928,EDF2361,385,99,575,156,80,28,45,17,110,26,0,0,94,15,107,29
929,EDJ1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,153
930,EDP1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
931,EDV1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,167
932,EEC3193,1212,308,540,176,285,72,158,44,321,80,0,0,307,73,284,77
933,EEH0965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,11
934,EFC1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12
935,EGB3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
936,EGC0931,188,52,286,99,6,1,60,15,46,17,0,0,46,10,280,117
937,EGD3972,3055,1939,1233,728,735,490,387,252,838,479,0,0,756,468,643,457
938,EGG3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11
939,EGP2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18
940,EHB0942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,15
941,EHD1744,66,6,99,15,17,1,8,0,16,1,0,0,15,3,19,1
942,EHW2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3
943,EID1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9
944,EIF1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12
945,EIH0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9
946,EIR1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,157
947,EIY2749,1890,644,796,259,451,159,244,86,480,160,0,0,484,164,412,145
948,EJB1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20
949,EJG0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
950,EJH2799,721,195,324,96,137,42,128,46,183,40,0,0,182,47,170,45
951,EJL1075,6823,848,2747,331,1583,192,866,116,1782,202,0,0,1705,234,1606,190
952,EJM2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18
953,EJP2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,92
954,EJS1338,790,135,288,69,36,1,363,67,139,28,0,0,155,23,722,159
955,EKB3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
956,EKC3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
957,EKH0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,23
958,EKH2084,477,58,114,24,28,4,152,19,121,13,0,0,101,19,602,113
959,EKN3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20
960,EKS3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6
961,EKV3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16
962,ELB0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75
963,ELB3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
964,ELR1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,97
965,ELW1413,637,180,544,147,65,26,108,29,188,48,0,0,183,48,619,202
966,EMC2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
967,EMK3809,2487,843,133,43,553,188,320,126,682,225,0,0,611,201,587,200
968,EMM3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
969,EMO0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9
970,EMO2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8
971,EMR3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
972,EMS1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
973,ENH3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
974,ENM2269,1052,289,592,157,141,41,294,90,252,66,0,0,234,53,585,208
975,ENR1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,28
976,ENS1748,2271,1246,121,69,539,276,310,167,565,333,0,0,552,325,610,285
977,EPC3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,149
978,EPH2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
979,EPI3052,269,2042,103,889,59,522,28,254,81,522,0,0,65,493,91,489
980,EPM3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
981,EPW3971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
982,EQT0195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9
983,ERA0725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
984,ERC1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
985,ERD1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
986,ERF2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,78
987,ERG3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11
988,ERH0815,4930,813,324,57,1253,192,587,126,1252,203,0,0,1203,205,1105,192
989,ERO2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6
990,ESB2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,8
991,ESB2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11
992,ESH1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11
993,ESH2077,321,27,111,18,68,4,42,6,78,10,0,0,86,3,119,10
994,ESN2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16
995,ESS3318,1739,415,895,187,402,101,231,44,455,123,0,0,426,103,407,86
996,ESS3341,1091,284,273,80,190,48,191,42,280,81,0,0,285,81,339,91
997,ETB0828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16
998,ETB0950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,44
999,ETG2821,2327,494,143,23,560,103,304,65,586,137,0,0,575,132,527,112
1000,ETM2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
1001,EUC1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7
1002,EUH0257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7
1003,EUV1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,29
1004,EVO1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1005,EYD2871,7100,1246,2580,497,1732,301,1011,186,1729,299,0,0,1717,284,1614,301
1006,EZB3892,1215,317,1116,325,263,60,166,49,326,82,0,0,297,83,306,98
1007,EZP3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10
1008,FAD3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9
1009,FAH1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,152
1010,FAJ0523,1934,195,129,18,259,26,299,35,549,52,0,0,537,55,679,68
1011,FAJ3101,750,139,573,127,170,32,109,24,195,37,0,0,197,30,168,33
1012,FAJ3608,937,574,2238,1255,79,54,349,219,206,127,0,0,184,110,316,199
1013,FAL1867,6473,1589,2439,643,1602,380,845,217,1568,390,0,0,1639,407,1441,384
1014,FAP0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
1015,FAR2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1016,FAW1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,104
1017,FBM2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5
1018,FBM3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5
1019,FBY1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
